50 , 0.2571428571428571 , 0.0
100 , 0.5142857142857142 , 0.0
150 , 9.514285714285714 , 0.3003003003003003
200 , 11.971428571428572 , 0.23866348448687352
250 , 12.714285714285714 , 0.22471910112359553
300 , 12.885714285714286 , 0.22172949002217296
350 , 13.0 , 0.21978021978021978
400 , 13.17142857142857 , 0.21691973969631237
450 , 13.285714285714286 , 0.21505376344086022
500 , 13.571428571428571 , 0.21052631578947367
550 , 14.285714285714285 , 0.2
600 , 14.62857142857143 , 0.1953125
650 , 14.885714285714286 , 0.19193857965451055
700 , 15.114285714285714 , 0.1890359168241966
750 , 15.114285714285714 , 0.1890359168241966
800 , 15.114285714285714 , 0.1890359168241966
850 , 15.114285714285714 , 0.1890359168241966
900 , 15.114285714285714 , 0.1890359168241966
950 , 15.114285714285714 , 0.1890359168241966
1000 , 15.114285714285714 , 0.1890359168241966
1050 , 15.114285714285714 , 0.1890359168241966
1100 , 15.114285714285714 , 0.1890359168241966
1150 , 15.114285714285714 , 0.1890359168241966
1200 , 15.114285714285714 , 0.1890359168241966
1250 , 15.114285714285714 , 0.1890359168241966
1300 , 15.228571428571428 , 0.18761726078799248
1350 , 15.542857142857141 , 0.1838235294117647
1400 , 15.685714285714287 , 0.18214936247723132
1450 , 15.857142857142856 , 0.18018018018018017
1500 , 16.085714285714285 , 0.17761989342806395
1550 , 16.114285714285714 , 0.1773049645390071
1600 , 16.142857142857142 , 0.35398230088495575
1650 , 16.257142857142856 , 0.35149384885764495
1700 , 16.28571428571429 , 0.3508771929824561
1750 , 16.485714285714288 , 0.34662045060658575
1800 , 19.514285714285716 , 0.29282576866764276
1850 , 20.82857142857143 , 0.2743484224965706
1900 , 21.2 , 0.40431266846361186
1950 , 21.45714285714286 , 0.3994673768308922
2000 , 22.885714285714286 , 0.37453183520599254
2050 , 23.799999999999997 , 0.36014405762304924
2100 , 25.2 , 0.3401360544217687
2150 , 26.82857142857143 , 0.3194888178913738
2200 , 28.314285714285713 , 0.30272452068617556
2250 , 29.885714285714286 , 0.28680688336520077
2300 , 31.82857142857143 , 0.26929982046678635
2350 , 34.05714285714286 , 0.25167785234899326
2400 , 35.05714285714286 , 0.24449877750611246
2450 , 36.885714285714286 , 2.168861347792409
2500 , 39.05714285714286 , 7.168983174835406
2550 , 40.542857142857144 , 8.597603946441156
2600 , 45.2 , 11.125158027812896
2650 , 48.199999999999996 , 11.855364552459987
2700 , 49.4 , 11.56737998843262
2750 , 51.0 , 11.76470588235294
2800 , 55.74285714285714 , 12.147616606868272
2850 , 59.971428571428575 , 14.006669842782276
2900 , 65.14285714285715 , 12.894736842105264
2950 , 67.82857142857142 , 12.384161752316764
3000 , 68.45714285714286 , 12.270450751252087
3050 , 70.22857142857143 , 11.960943856794142
3100 , 73.25714285714285 , 11.934477379095163
3150 , 77.02857142857142 , 11.42433234421365
3200 , 77.22857142857143 , 11.394746577876434
3250 , 78.05714285714286 , 11.273792093704246
3300 , 78.42857142857143 , 11.22040072859745
3350 , 78.62857142857142 , 11.19186046511628
3400 , 78.8 , 11.16751269035533
3450 , 81.2 , 11.857846586910627
3500 , 83.37142857142858 , 13.399588759424264
3550 , 84.48571428571428 , 13.222861007778153
3600 , 84.74285714285715 , 13.216453135536074
3650 , 86.2 , 13.125621478289693
3700 , 86.82857142857144 , 13.688713392563342
3750 , 86.82857142857144 , 13.688713392563342
3800 , 86.97142857142856 , 13.66622864651774
3850 , 88.02857142857144 , 13.502109704641349
3900 , 89.14285714285714 , 14.551282051282053
3950 , 90.62857142857142 , 15.60529634300126
4000 , 90.62857142857142 , 15.60529634300126
4050 , 90.62857142857142 , 15.60529634300126
4100 , 91.51428571428572 , 15.454261629722135
4150 , 92.91428571428571 , 15.22140221402214
4200 , 93.88571428571429 , 15.063907486305538
4250 , 93.88571428571429 , 15.063907486305538
4300 , 93.88571428571429 , 15.063907486305538
4350 , 93.88571428571429 , 15.063907486305538
4400 , 94.05714285714286 , 15.036452004860267
4450 , 94.05714285714286 , 15.036452004860267
4500 , 94.05714285714286 , 15.036452004860267
4550 , 94.22857142857143 , 15.009096422073984
4600 , 94.39999999999999 , 14.951573849878935
4650 , 94.39999999999999 , 14.951573849878935
4700 , 94.42857142857143 , 14.947049924357033
4750 , 94.42857142857143 , 14.947049924357033
4800 , 95.42857142857143 , 14.790419161676645
4850 , 95.54285714285714 , 14.772727272727273
4900 , 95.54285714285714 , 14.772727272727273
4950 , 95.54285714285714 , 14.772727272727273
5000 , 95.54285714285714 , 14.772727272727273
